Response,Group_By,Group_Levels,N,Mean,SD,SE,Min,Max
Opasitas,Formulation,F,3,1.8367346938775508,0.0204081632653061,0.0117826585548903,1.8163265306122447,1.857142857142857
Opasitas,Formulation,G,6,1.887536873156342,0.0428719227202281,0.017502389159432,1.8407079646017697,1.9583333333333333
Opasitas,Formulation,H,6,1.988006396588486,0.0552644000980248,0.0225615968635295,1.921641791044776,2.057142857142857
Opasitas,Formulation,J,6,2.2015655577299413,0.0699513767468589,0.0285575299724988,2.128571428571428,2.301369863013699
Opasitas,Formulation,K,6,2.386034255599473,0.0525647853720185,0.0214594837667264,2.3043478260869565,2.4494949494949494
Opasitas,Formulation,L,6,2.5603313840155946,0.0473596763922262,0.0193345069240481,2.5105263157894737,2.638888888888889
Opasitas,Formulation x Plasticizer,B_Gliserol,3,1.3541666666666667,0.0416666666666668,0.0240562612162344,1.3125,1.3958333333333337
Opasitas,Formulation x Plasticizer,B_Sorbitol,3,1.4939759036144578,0.0240963855421687,0.0139120546792681,1.469879518072289,1.5180722891566265
Opasitas,Formulation x Plasticizer,C_Gliserol,3,1.5238095238095235,0.0190476190476191,0.0109971479845643,1.5047619047619047,1.542857142857143
Opasitas,Formulation x Plasticizer,C_Sorbitol,3,1.631578947368421,0.0263157894736842,0.0151934281365691,1.6052631578947367,1.6578947368421053
Opasitas,Formulation x Plasticizer,D_Gliserol,3,0.948888888888889,0.0167774098561571,0.009686442096757,0.9333333333333336,0.9666666666666668
Opasitas,Formulation x Plasticizer,D_Sorbitol,3,1.8095238095238095,0.0238095238095239,0.0137464349807054,1.7857142857142858,1.8333333333333337
Opasitas,Formulation x Plasticizer,F_Gliserol,3,1.8367346938775508,0.0204081632653061,0.0117826585548903,1.8163265306122447,1.857142857142857
Opasitas,Formulation x Plasticizer,G_Gliserol,3,1.9166666666666667,0.0416666666666666,0.0240562612162344,1.875,1.9583333333333333
Opasitas,Formulation x Plasticizer,G_Sorbitol,3,1.8584070796460177,0.0176991150442478,0.0102185888352146,1.8407079646017697,1.8761061946902653
Opasitas,Formulation x Plasticizer,H_Gliserol,3,2.035714285714285,0.0214285714285715,0.0123717914826348,2.014285714285714,2.057142857142857
Opasitas,Formulation x Plasticizer,H_Sorbitol,3,1.9402985074626864,0.0186567164179105,0.0107714602460751,1.921641791044776,1.958955223880597
Opasitas,Formulation x Plasticizer,J_Gliserol,3,2.26027397260274,0.041095890410959,0.0237267233913545,2.219178082191781,2.301369863013699
Opasitas,Formulation x Plasticizer,J_Sorbitol,3,2.142857142857143,0.0142857142857145,0.0082478609884233,2.128571428571428,2.157142857142857
Opasitas,Formulation x Plasticizer,K_Gliserol,3,2.424242424242424,0.0252525252525254,0.0145795522522633,2.398989898989899,2.4494949494949494
Opasitas,Formulation x Plasticizer,K_Sorbitol,3,2.347826086956522,0.0434782608695651,0.0251021856169402,2.3043478260869565,2.391304347826087
Opasitas,Formulation x Plasticizer,L_Gliserol,3,2.592592592592593,0.0462962962962961,0.0267291791291492,2.5462962962962967,2.638888888888889
Opasitas,Formulation x Plasticizer,L_Sorbitol,3,2.5280701754385966,0.0184836030751802,0.0106715132110495,2.5105263157894737,2.5473684210526315
Opasitas,CMC x PVA x Plasticizer,1_1_Gliserol,3,1.3541666666666667,0.0416666666666668,0.0240562612162344,1.3125,1.3958333333333337
Opasitas,CMC x PVA x Plasticizer,1_1_Sorbitol,3,1.4939759036144578,0.0240963855421687,0.0139120546792681,1.469879518072289,1.5180722891566265
Opasitas,CMC x PVA x Plasticizer,1_2_Gliserol,3,1.5238095238095235,0.0190476190476191,0.0109971479845643,1.5047619047619047,1.542857142857143
Opasitas,CMC x PVA x Plasticizer,1_2_Sorbitol,3,1.631578947368421,0.0263157894736842,0.0151934281365691,1.6052631578947367,1.6578947368421053
Opasitas,CMC x PVA x Plasticizer,1_3_Gliserol,3,0.948888888888889,0.0167774098561571,0.009686442096757,0.9333333333333336,0.9666666666666668
Opasitas,CMC x PVA x Plasticizer,1_3_Sorbitol,3,1.8095238095238095,0.0238095238095239,0.0137464349807054,1.7857142857142858,1.8333333333333337
Opasitas,CMC x PVA x Plasticizer,2_1_Gliserol,3,1.8367346938775508,0.0204081632653061,0.0117826585548903,1.8163265306122447,1.857142857142857
Opasitas,CMC x PVA x Plasticizer,2_2_Gliserol,3,1.9166666666666667,0.0416666666666666,0.0240562612162344,1.875,1.9583333333333333
Opasitas,CMC x PVA x Plasticizer,2_2_Sorbitol,3,1.8584070796460177,0.0176991150442478,0.0102185888352146,1.8407079646017697,1.8761061946902653
Opasitas,CMC x PVA x Plasticizer,2_3_Gliserol,3,2.035714285714285,0.0214285714285715,0.0123717914826348,2.014285714285714,2.057142857142857
Opasitas,CMC x PVA x Plasticizer,2_3_Sorbitol,3,1.9402985074626864,0.0186567164179105,0.0107714602460751,1.921641791044776,1.958955223880597
Opasitas,CMC x PVA x Plasticizer,3_1_Gliserol,3,2.26027397260274,0.041095890410959,0.0237267233913545,2.219178082191781,2.301369863013699
Opasitas,CMC x PVA x Plasticizer,3_1_Sorbitol,3,2.142857142857143,0.0142857142857145,0.0082478609884233,2.128571428571428,2.157142857142857
Opasitas,CMC x PVA x Plasticizer,3_2_Gliserol,3,2.424242424242424,0.0252525252525254,0.0145795522522633,2.398989898989899,2.4494949494949494
Opasitas,CMC x PVA x Plasticizer,3_2_Sorbitol,3,2.347826086956522,0.0434782608695651,0.0251021856169402,2.3043478260869565,2.391304347826087
Opasitas,CMC x PVA x Plasticizer,3_3_Gliserol,3,2.592592592592593,0.0462962962962961,0.0267291791291492,2.5462962962962967,2.638888888888889
Opasitas,CMC x PVA x Plasticizer,3_3_Sorbitol,3,2.5280701754385966,0.0184836030751802,0.0106715132110495,2.5105263157894737,2.5473684210526315
WVTR,CMC,1,18,11.138567628845609,2.4434351892866104,0.5759231972447992,5.774333878439597,14.460818293184207
WVTR,CMC,2,15,10.499624154625648,2.615078847373754,0.675210454993189,5.508883159311765,13.772207898272072
WVTR,CMC,3,18,9.104233307814743,2.806024748247242,0.6613863758876333,4.820272764394736,14.435834696096428
WVTR,PVA,1,15,12.172771732092343,2.364261815960654,0.6104497759526478,7.21791734804565,14.460818293184207
WVTR,PVA,2,18,10.49488163028117,1.9957216635766315,0.4703961072253113,5.774333878439597,12.992251226485246
WVTR,PVA,3,18,8.353629658490265,2.4571069771774683,0.5791456685543225,4.820272764394736,11.361457051120356
WVTR,Plasticizer,Gliserol,27,11.853789576270431,1.4924659998661165,0.2872252155930221,9.383292552459858,14.460818293184207
WVTR,Plasticizer,Sorbitol,24,8.408852525832055,2.64698978770701,0.5403145278533453,4.820272764394736,12.992251226485246
WVTR,Formulation,B,6,13.084009159273268,1.1755737526087595,0.4799259748167144,11.548667756874066,14.460818293184207
WVTR,Formulation,C,6,11.669579644474403,0.819156386620601,0.3344191944604156,10.82687602207104,12.992251226485246
WVTR,Formulation,D,6,8.662114082789145,2.4508854602101176,1.0005697992535187,5.774333878439597,11.361457051120356
WVTR,Formulation,F,3,13.25223678374923,0.850741311085372,0.4911757249658747,12.27045949168222,13.772207898272072
WVTR,Formulation,G,6,11.37190535503568,0.8122350150460346,0.3315935563474337,10.105084287268014,12.27045949168222
WVTR,Formulation,H,6,8.251036639653828,2.5830997831344766,1.0545460705622254,5.508883159311765,11.017766318618635
WVTR,Formulation,J,6,10.721801779082982,3.1237524285132645,1.275266588772881,7.21791734804565,14.435834696096428
WVTR,Formulation,K,6,8.443159891333426,2.1402701218546323,0.8737616183780375,5.774333878439597,10.82687602206591
WVTR,Formulation,L,6,8.147738253027823,2.7695008315634775,1.1306439799240369,4.820272764394736,11.361457051120356
WVTR,Formulation x Plasticizer,B_Gliserol,3,13.948082817029013,0.8285064467432088,0.4783384200525319,12.992251226480118,14.460818293184207
WVTR,Formulation x Plasticizer,B_Sorbitol,3,12.219935501517524,0.7270772511771865,0.4197782466888017,11.548667756874066,12.992251226485246
WVTR,Formulation x Plasticizer,C_Gliserol,3,11.967458678159888,0.8924190649098579,0.5152383873556606,11.361457051120356,12.992251226485246
WVTR,Formulation x Plasticizer,C_Sorbitol,3,11.371700610788922,0.7841781817995981,0.4527454843546292,10.82687602207104,12.270459491677093
WVTR,Formulation x Plasticizer,D_Gliserol,3,10.82810255233567,0.6493053123284709,0.3748765968590967,10.105084287268014,11.361457051120356
WVTR,Formulation x Plasticizer,D_Sorbitol,3,6.496125613242623,0.7217917348030264,0.4167266523873743,5.774333878439597,7.21791734804565
WVTR,Formulation x Plasticizer,F_Gliserol,3,13.25223678374923,0.850741311085372,0.4911757249658747,12.27045949168222,13.772207898272072
WVTR,Formulation x Plasticizer,G_Gliserol,3,11.73874101164884,0.7933264365775071,0.4580272317132703,10.82687602207104,12.27045949168222
WVTR,Formulation x Plasticizer,G_Sorbitol,3,11.005069698422522,0.7850109982069625,0.4532263111316066,10.105084287268014,11.548667756879194
WVTR,Formulation x Plasticizer,H_Gliserol,3,10.575625728976329,0.4570033685747739,0.2638510178672115,10.105084287262883,11.017766318618635
WVTR,Formulation x Plasticizer,H_Sorbitol,3,5.9264475503313285,0.510897095894217,0.2949665758427242,5.508883159311765,6.496125613242623
WVTR,Formulation x Plasticizer,J_Gliserol,3,13.50389447531387,0.8083752018146644,0.4667156403739145,12.992251226485246,14.435834696096428
WVTR,Formulation x Plasticizer,J_Sorbitol,3,7.939709082852095,0.7217917348055909,0.4167266523888549,7.21791734804565,8.661500817656831
WVTR,Formulation x Plasticizer,K_Gliserol,3,10.271398385191077,0.7771514948444525,0.4486886247495647,9.383292552459858,10.82687602206591
WVTR,Formulation x Plasticizer,K_Sorbitol,3,6.614921397475777,0.9058466034884024,0.5229907803685373,5.774333878439597,7.574304700745111
WVTR,Formulation x Plasticizer,L_Gliserol,3,10.598565754029991,0.6701151937881055,0.3868911875216209,10.105084287268014,11.361457051120356
WVTR,Formulation x Plasticizer,L_Sorbitol,3,5.6969107520256514,0.8406048109103809,0.4853234138612028,4.820272764394736,6.496125613242623
WVTR,CMC x PVA x Plasticizer,1_1_Gliserol,3,13.948082817029013,0.8285064467432088,0.4783384200525319,12.992251226480118,14.460818293184207
WVTR,CMC x PVA x Plasticizer,1_1_Sorbitol,3,12.219935501517524,0.7270772511771865,0.4197782466888017,11.548667756874066,12.992251226485246
WVTR,CMC x PVA x Plasticizer,1_2_Gliserol,3,11.967458678159888,0.8924190649098579,0.5152383873556606,11.361457051120356,12.992251226485246
WVTR,CMC x PVA x Plasticizer,1_2_Sorbitol,3,11.371700610788922,0.7841781817995981,0.4527454843546292,10.82687602207104,12.270459491677093
WVTR,CMC x PVA x Plasticizer,1_3_Gliserol,3,10.82810255233567,0.6493053123284709,0.3748765968590967,10.105084287268014,11.361457051120356
WVTR,CMC x PVA x Plasticizer,1_3_Sorbitol,3,6.496125613242623,0.7217917348030264,0.4167266523873743,5.774333878439597,7.21791734804565
WVTR,CMC x PVA x Plasticizer,2_1_Gliserol,3,13.25223678374923,0.850741311085372,0.4911757249658747,12.27045949168222,13.772207898272072
WVTR,CMC x PVA x Plasticizer,2_2_Gliserol,3,11.73874101164884,0.7933264365775071,0.4580272317132703,10.82687602207104,12.27045949168222
WVTR,CMC x PVA x Plasticizer,2_2_Sorbitol,3,11.005069698422522,0.7850109982069625,0.4532263111316066,10.105084287268014,11.548667756879194
WVTR,CMC x PVA x Plasticizer,2_3_Gliserol,3,10.575625728976329,0.4570033685747739,0.2638510178672115,10.105084287262883,11.017766318618635
WVTR,CMC x PVA x Plasticizer,2_3_Sorbitol,3,5.9264475503313285,0.510897095894217,0.2949665758427242,5.508883159311765,6.496125613242623
WVTR,CMC x PVA x Plasticizer,3_1_Gliserol,3,13.50389447531387,0.8083752018146644,0.4667156403739145,12.992251226485246,14.435834696096428
WVTR,CMC x PVA x Plasticizer,3_1_Sorbitol,3,7.939709082852095,0.7217917348055909,0.4167266523888549,7.21791734804565,8.661500817656831
WVTR,CMC x PVA x Plasticizer,3_2_Gliserol,3,10.271398385191077,0.7771514948444525,0.4486886247495647,9.383292552459858,10.82687602206591
WVTR,CMC x PVA x Plasticizer,3_2_Sorbitol,3,6.614921397475777,0.9058466034884024,0.5229907803685373,5.774333878439597,7.574304700745111
WVTR,CMC x PVA x Plasticizer,3_3_Gliserol,3,10.598565754029991,0.6701151937881055,0.3868911875216209,10.105084287268014,11.361457051120356
WVTR,CMC x PVA x Plasticizer,3_3_Sorbitol,3,5.6969107520256514,0.8406048109103809,0.4853234138612028,4.820272764394736,6.496125613242623
UTS,CMC,1,18,1.7659173662066814,1.4620388012301504,0.3446058502358968,0.180722891566265,4.761904761904762
UTS,CMC,2,15,1.642595570068128,0.4781017779993743,0.1234453482655821,0.8333333333333334,2.142857142857143
UTS,CMC,3,18,1.3173629166596994,0.703501323512403,0.1658168521431104,0.4761904761904761,2.6315789473684212
UTS,PVA,1,15,1.0891469593138925,0.6931422273335287,0.1789685535343914,0.180722891566265,2.1052631578947367
UTS,PVA,2,18,1.2167540841524762,0.5747663405149815,0.1354737256586399,0.5050505050505051,2.6086956521739126
UTS,PVA,3,18,2.327733374342434,1.1240527072677235,0.2649417639067015,0.9259259259259258,4.761904761904762
UTS,Plasticizer,Gliserol,27,1.4312556683631346,0.8250532735229429,0.1587815765214176,0.2083333333333333,3.3333333333333335
UTS,Plasticizer,Sorbitol,24,1.728919816533839,1.1618305145132173,0.2371576606793857,0.180722891566265,4.761904761904762
UTS,Formulation,B,6,0.5884789156626505,0.5431811290256815,0.2217527673369655,0.180722891566265,1.5416666666666667
UTS,Formulation,C,6,1.0902255639097744,0.244409094919998,0.0997795951749092,0.9523809523809524,1.5789473684210529
UTS,Formulation,D,6,3.619047619047619,0.7619047619047618,0.3110463165438956,2.6666666666666665,4.761904761904762
UTS,Formulation,F,3,2.1052631578947367,0.0,0.0,2.1052631578947367,2.1052631578947367
UTS,Formulation,G,6,1.2930186823992134,0.4865394000141083,0.1986288782990733,0.8333333333333334,1.7699115044247786
UTS,Formulation,H,6,1.760838663823738,0.3338379651210637,0.136288778552609,1.4285714285714284,2.142857142857143
UTS,Formulation,J,6,1.081756903674712,0.3603338350867685,0.1471056721704608,0.4761904761904761,1.36986301369863
UTS,Formulation,K,6,1.2670180061484408,0.8930467641254239,0.3645848147584891,0.5050505050505051,2.6086956521739126
UTS,Formulation,L,6,1.6033138401559457,0.7665244320831853,0.3129322889967439,0.9259259259259258,2.6315789473684212
UTS,Formulation x Plasticizer,B_Gliserol,3,0.8958333333333334,0.6676425149567529,0.38546358573272,0.2083333333333333,1.5416666666666667
UTS,Formulation x Plasticizer,B_Sorbitol,3,0.2811244979919678,0.0920195922681895,0.0531275363667588,0.180722891566265,0.36144578313253
UTS,Formulation x Plasticizer,C_Gliserol,3,0.9523809523809524,0.0,0.0,0.9523809523809524,0.9523809523809524
UTS,Formulation x Plasticizer,C_Sorbitol,3,1.2280701754385963,0.3038685627313821,0.1754385964912281,1.0526315789473684,1.5789473684210529
UTS,Formulation x Plasticizer,D_Gliserol,3,3.111111111111111,0.3849001794597507,0.2222222222222223,2.6666666666666665,3.3333333333333335
UTS,Formulation x Plasticizer,D_Sorbitol,3,4.1269841269841265,0.7273929674533082,0.4199605255658082,3.333333333333333,4.761904761904762
UTS,Formulation x Plasticizer,F_Gliserol,3,2.1052631578947367,0.0,0.0,2.1052631578947367,2.1052631578947367
UTS,Formulation x Plasticizer,G_Gliserol,3,1.1111111111111112,0.4811252243246882,0.2777777777777778,0.8333333333333334,1.6666666666666667
UTS,Formulation x Plasticizer,G_Sorbitol,3,1.4749262536873156,0.5109294417607307,0.2949852507374631,0.8849557522123893,1.7699115044247786
UTS,Formulation x Plasticizer,H_Gliserol,3,1.9047619047619044,0.4123930494211613,0.2380952380952381,1.4285714285714284,2.142857142857143
UTS,Formulation x Plasticizer,H_Sorbitol,3,1.6169154228855722,0.2154292049215023,0.1243781094527364,1.4925373134328357,1.8656716417910448
UTS,Formulation x Plasticizer,J_Gliserol,3,1.36986301369863,0.0,0.0,1.36986301369863,1.36986301369863
UTS,Formulation x Plasticizer,J_Sorbitol,3,0.7936507936507936,0.2749286996141076,0.1587301587301588,0.4761904761904761,0.9523809523809524
UTS,Formulation x Plasticizer,K_Gliserol,3,0.5050505050505051,0.0,0.0,0.5050505050505051,0.5050505050505051
UTS,Formulation x Plasticizer,K_Sorbitol,3,2.0289855072463765,0.5020437123388051,0.2898550724637682,1.7391304347826084,2.6086956521739126
UTS,Formulation x Plasticizer,L_Gliserol,3,0.925925925925926,0.0,0.0,0.9259259259259258,0.9259259259259258
UTS,Formulation x Plasticizer,L_Sorbitol,3,2.280701754385965,0.303868562731382,0.1754385964912281,2.1052631578947367,2.6315789473684212
UTS,CMC x PVA x Plasticizer,1_1_Gliserol,3,0.8958333333333334,0.6676425149567529,0.38546358573272,0.2083333333333333,1.5416666666666667
UTS,CMC x PVA x Plasticizer,1_1_Sorbitol,3,0.2811244979919678,0.0920195922681895,0.0531275363667588,0.180722891566265,0.36144578313253
UTS,CMC x PVA x Plasticizer,1_2_Gliserol,3,0.9523809523809524,0.0,0.0,0.9523809523809524,0.9523809523809524
UTS,CMC x PVA x Plasticizer,1_2_Sorbitol,3,1.2280701754385963,0.3038685627313821,0.1754385964912281,1.0526315789473684,1.5789473684210529
UTS,CMC x PVA x Plasticizer,1_3_Gliserol,3,3.111111111111111,0.3849001794597507,0.2222222222222223,2.6666666666666665,3.3333333333333335
UTS,CMC x PVA x Plasticizer,1_3_Sorbitol,3,4.1269841269841265,0.7273929674533082,0.4199605255658082,3.333333333333333,4.761904761904762
UTS,CMC x PVA x Plasticizer,2_1_Gliserol,3,2.1052631578947367,0.0,0.0,2.1052631578947367,2.1052631578947367
UTS,CMC x PVA x Plasticizer,2_2_Gliserol,3,1.1111111111111112,0.4811252243246882,0.2777777777777778,0.8333333333333334,1.6666666666666667
UTS,CMC x PVA x Plasticizer,2_2_Sorbitol,3,1.4749262536873156,0.5109294417607307,0.2949852507374631,0.8849557522123893,1.7699115044247786
UTS,CMC x PVA x Plasticizer,2_3_Gliserol,3,1.9047619047619044,0.4123930494211613,0.2380952380952381,1.4285714285714284,2.142857142857143
UTS,CMC x PVA x Plasticizer,2_3_Sorbitol,3,1.6169154228855722,0.2154292049215023,0.1243781094527364,1.4925373134328357,1.8656716417910448
UTS,CMC x PVA x Plasticizer,3_1_Gliserol,3,1.36986301369863,0.0,0.0,1.36986301369863,1.36986301369863
UTS,CMC x PVA x Plasticizer,3_1_Sorbitol,3,0.7936507936507936,0.2749286996141076,0.1587301587301588,0.4761904761904761,0.9523809523809524
UTS,CMC x PVA x Plasticizer,3_2_Gliserol,3,0.5050505050505051,0.0,0.0,0.5050505050505051,0.5050505050505051
UTS,CMC x PVA x Plasticizer,3_2_Sorbitol,3,2.0289855072463765,0.5020437123388051,0.2898550724637682,1.7391304347826084,2.6086956521739126
UTS,CMC x PVA x Plasticizer,3_3_Gliserol,3,0.925925925925926,0.0,0.0,0.9259259259259258,0.9259259259259258
UTS,CMC x PVA x Plasticizer,3_3_Sorbitol,3,2.280701754385965,0.303868562731382,0.1754385964912281,2.1052631578947367,2.6315789473684212
Elongasi,CMC,1,18,119.01851851851852,110.50067117308498,26.04525797071775,16.666666666666664,366.55555555555554
Elongasi,CMC,2,15,97.29629629629628,41.80659396836514,10.79441614674224,42.55555555555555,170.66666666666666
Elongasi,CMC,3,18,67.51234567901234,28.619004276766745,6.745563998302857,28.88888888888889,142.55555555555557
Elongasi,PVA,1,15,68.64444444444443,43.98611292796243,11.35716552229315,16.666666666666664,161.11111111111111
Elongasi,PVA,2,18,60.15432098765432,17.948167884559396,4.230423740348854,28.88888888888889,90.0
Elongasi,PVA,3,18,150.2530864197531,94.0094929117502,22.15824997793575,53.0,366.55555555555554
Elongasi,Plasticizer,Gliserol,27,97.47736625514402,84.2359031737053,16.211207124256667,28.88888888888889,366.55555555555554
Elongasi,Plasticizer,Sorbitol,24,91.04629629629628,60.793411484656325,12.40940315503856,16.666666666666664,276.3333333333333
Elongasi,Formulation,B,6,33.94444444444444,9.83989109645648,4.017118718478945,16.666666666666664,46.333333333333336
Elongasi,Formulation,C,6,70.5925925925926,21.876270098342584,8.930949869374086,34.44444444444444,90.0
Elongasi,Formulation,D,6,252.5185185185185,89.74440157006299,36.63799851968064,114.55555555555554,366.55555555555554
Elongasi,Formulation,F,3,139.4814814814815,18.73180873370786,10.814814814814817,128.66666666666666,161.11111111111111
Elongasi,Formulation,G,6,56.388888888888886,9.674390273319236,3.9495532903628026,42.55555555555555,71.11111111111111
Elongasi,Formulation,H,6,117.1111111111111,33.359619265376274,13.619007535615214,72.88888888888889,170.66666666666666
Elongasi,Formulation,J,6,67.92592592592592,26.906208074007953,10.984413449078737,36.666666666666664,104.55555555555556
Elongasi,Formulation,K,6,53.481481481481474,17.941697989570862,7.324667532261233,28.88888888888889,81.44444444444444
Elongasi,Formulation,L,6,81.12962962962963,35.776426245463924,14.60566485361713,53.0,142.55555555555557
Elongasi,Formulation x Plasticizer,B_Gliserol,3,38.592592592592595,7.462112808850886,4.308252838913414,31.444444444444446,46.333333333333336
Elongasi,Formulation x Plasticizer,B_Sorbitol,3,29.296296296296298,11.025410231909424,6.36552356531896,16.666666666666664,37.0
Elongasi,Formulation x Plasticizer,C_Gliserol,3,87.62962962962963,3.192068359468923,1.8429415266110696,84.0,90.0
Elongasi,Formulation x Plasticizer,C_Sorbitol,3,53.55555555555555,17.7611032912783,10.254377766324277,34.44444444444444,69.55555555555556
Elongasi,Formulation x Plasticizer,D_Gliserol,3,305.6296296296296,71.29267908091953,41.16084745861849,227.22222222222223,366.55555555555554
Elongasi,Formulation x Plasticizer,D_Sorbitol,3,199.4074074074074,81.17960071358112,46.8690643246924,114.55555555555554,276.3333333333333
Elongasi,Formulation x Plasticizer,F_Gliserol,3,139.4814814814815,18.73180873370786,10.814814814814817,128.66666666666666,161.11111111111111
Elongasi,Formulation x Plasticizer,G_Gliserol,3,50.22222222222222,7.263131997957429,4.193371214180506,42.55555555555555,56.99999999999999
Elongasi,Formulation x Plasticizer,G_Sorbitol,3,62.55555555555555,8.194397363329909,4.731037523565282,54.77777777777777,71.11111111111111
Elongasi,Formulation x Plasticizer,H_Gliserol,3,94.4074074074074,20.346484312242065,11.747048194735454,72.88888888888889,113.33333333333331
Elongasi,Formulation x Plasticizer,H_Sorbitol,3,139.8148148148148,28.667169102688533,16.550997798341747,114.0,170.66666666666666
Elongasi,Formulation x Plasticizer,J_Gliserol,3,63.81481481481481,27.222524563702745,15.71693188487498,36.666666666666664,91.11111111111111
Elongasi,Formulation x Plasticizer,J_Sorbitol,3,72.03703703703704,31.907531007262595,18.42182161621939,40.77777777777778,104.55555555555556
Elongasi,Formulation x Plasticizer,K_Gliserol,3,40.11111111111111,9.720158511129409,5.611936132966396,28.88888888888889,45.888888888888886
Elongasi,Formulation x Plasticizer,K_Sorbitol,3,66.85185185185185,13.190125998955152,7.61532279614184,55.77777777777778,81.44444444444444
Elongasi,Formulation x Plasticizer,L_Gliserol,3,57.40740740740741,7.064371861265426,4.078616995757211,53.0,65.55555555555556
Elongasi,Formulation x Plasticizer,L_Sorbitol,3,104.85185185185183,38.2327720152107,22.07370121484749,66.11111111111111,142.55555555555557
Elongasi,CMC x PVA x Plasticizer,1_1_Gliserol,3,38.592592592592595,7.462112808850886,4.308252838913414,31.444444444444446,46.333333333333336
Elongasi,CMC x PVA x Plasticizer,1_1_Sorbitol,3,29.296296296296298,11.025410231909424,6.36552356531896,16.666666666666664,37.0
Elongasi,CMC x PVA x Plasticizer,1_2_Gliserol,3,87.62962962962963,3.192068359468923,1.8429415266110696,84.0,90.0
Elongasi,CMC x PVA x Plasticizer,1_2_Sorbitol,3,53.55555555555555,17.7611032912783,10.254377766324277,34.44444444444444,69.55555555555556
Elongasi,CMC x PVA x Plasticizer,1_3_Gliserol,3,305.6296296296296,71.29267908091953,41.16084745861849,227.22222222222223,366.55555555555554
Elongasi,CMC x PVA x Plasticizer,1_3_Sorbitol,3,199.4074074074074,81.17960071358112,46.8690643246924,114.55555555555554,276.3333333333333
Elongasi,CMC x PVA x Plasticizer,2_1_Gliserol,3,139.4814814814815,18.73180873370786,10.814814814814817,128.66666666666666,161.11111111111111
Elongasi,CMC x PVA x Plasticizer,2_2_Gliserol,3,50.22222222222222,7.263131997957429,4.193371214180506,42.55555555555555,56.99999999999999
Elongasi,CMC x PVA x Plasticizer,2_2_Sorbitol,3,62.55555555555555,8.194397363329909,4.731037523565282,54.77777777777777,71.11111111111111
Elongasi,CMC x PVA x Plasticizer,2_3_Gliserol,3,94.4074074074074,20.346484312242065,11.747048194735454,72.88888888888889,113.33333333333331
Elongasi,CMC x PVA x Plasticizer,2_3_Sorbitol,3,139.8148148148148,28.667169102688533,16.550997798341747,114.0,170.66666666666666
Elongasi,CMC x PVA x Plasticizer,3_1_Gliserol,3,63.81481481481481,27.222524563702745,15.71693188487498,36.666666666666664,91.11111111111111
Elongasi,CMC x PVA x Plasticizer,3_1_Sorbitol,3,72.03703703703704,31.907531007262595,18.42182161621939,40.77777777777778,104.55555555555556
Elongasi,CMC x PVA x Plasticizer,3_2_Gliserol,3,40.11111111111111,9.720158511129409,5.611936132966396,28.88888888888889,45.888888888888886
Elongasi,CMC x PVA x Plasticizer,3_2_Sorbitol,3,66.85185185185185,13.190125998955152,7.61532279614184,55.77777777777778,81.44444444444444
Elongasi,CMC x PVA x Plasticizer,3_3_Gliserol,3,57.40740740740741,7.064371861265426,4.078616995757211,53.0,65.55555555555556
Elongasi,CMC x PVA x Plasticizer,3_3_Sorbitol,3,104.85185185185183,38.2327720152107,22.07370121484749,66.11111111111111,142.55555555555557
